http://eciresults.ap.nic.in/ConstituencywiseS1019.htm?ac=19,206,S10,19,2014-05-16 11:04:45.093805
http://eciresults.ap.nic.in/ConstituencywiseS1020.htm?ac=20,207,S10,20,2014-05-16 11:04:45.093837
http://eciresults.ap.nic.in/ConstituencywiseS1021.htm?ac=21,208,S10,21,2014-05-16 11:04:45.093868
http://eciresults.ap.nic.in/ConstituencywiseS1022.htm?ac=22,209,S10,22,2014-05-16 11:04:45.093901
http://eciresults.ap.nic.in/ConstituencywiseS1023.htm?ac=23,210,S10,23,2014-05-16 11:04:45.093932
http://eciresults.ap.nic.in/ConstituencywiseS1024.htm?ac=24,218,S10,24,2014-05-16 11:04:45.093963
http://eciresults.ap.nic.in/ConstituencywiseS1025.htm?ac=25,219,S10,25,2014-05-16 11:04:45.093996
http://eciresults.ap.nic.in/ConstituencywiseS1026.htm?ac=26,220,S10,26,2014-05-16 11:04:45.094240
http://eciresults.ap.nic.in/ConstituencywiseS1027.htm?ac=27,221,S10,27,2014-05-16 11:04:45.094295
http://eciresults.ap.nic.in/ConstituencywiseS1028.htm?ac=28,222,S10,28,2014-05-16 11:04:45.094327
http://eciresults.ap.nic.in/ConstituencywiseS111.htm?ac=1,154,S11,1,2014-05-16 11:04:45.094360
http://eciresults.ap.nic.in/ConstituencywiseS112.htm?ac=2,155,S11,2,2014-05-16 11:04:45.094391
http://eciresults.ap.nic.in/ConstituencywiseS113.htm?ac=3,156,S11,3,2014-05-16 11:04:45.094423
http://eciresults.ap.nic.in/ConstituencywiseS114.htm?ac=4,157,S11,4,2014-05-16 11:04:45.094454
http://eciresults.ap.nic.in/ConstituencywiseS115.htm?ac=5,158,S11,5,2014-05-16 11:04:45.094487
http://eciresults.ap.nic.in/ConstituencywiseS116.htm?ac=6,159,S11,6,2014-05-16 11:04:45.094525
http://eciresults.ap.nic.in/ConstituencywiseS117.htm?ac=7,160,S11,7,2014-05-16 11:04:45.094569
http://eciresults.ap.nic.in/ConstituencywiseS118.htm?ac=8,162,S11,8,2014-05-16 11:04:45.094601
http://eciresults.ap.nic.in/ConstituencywiseS119.htm?ac=9,163,S11,9,2014-05-16 11:04:45.094633
http://eciresults.ap.nic.in/ConstituencywiseS1110.htm?ac=10,164,S11,10,2014-05-16 11:04:45.094664
http://eciresults.ap.nic.in/ConstituencywiseS1111.htm?ac=11,165,S11,11,2014-05-16 11:04:45.094697
http://eciresults.ap.nic.in/ConstituencywiseS1112.htm?ac=12,166,S11,12,2014-05-16 11:04:45.094729
http://eciresults.ap.nic.in/ConstituencywiseS1113.htm?ac=13,167,S11,13,2014-05-16 11:04:45.094760
http://eciresults.ap.nic.in/ConstituencywiseS1114.htm?ac=14,168,S11,14,2014-05-16 11:04:45.094791
http://eciresults.ap.nic.in/ConstituencywiseS1115.htm?ac=15,184,S11,15,2014-05-16 11:04:45.094823
http://eciresults.ap.nic.in/ConstituencywiseS1116.htm?ac=16,185,S11,16,2014-05-16 11:04:45.094854
http://eciresults.ap.nic.in/ConstituencywiseS1117.htm?ac=17,186,S11,17,2014-05-16 11:04:45.094885
http://eciresults.ap.nic.in/ConstituencywiseS1118.htm?ac=18,187,S11,18,2014-05-16 11:04:45.094919
http://eciresults.ap.nic.in/ConstituencywiseS1119.htm?ac=19,188,S11,19,2014-05-16 11:04:45.094950
http://eciresults.ap.nic.in/ConstituencywiseS1120.htm?ac=20,189,S11,20,2014-05-16 11:04:45.094981
http://eciresults.ap.nic.in/ConstituencywiseS121.htm?ac=1,177,S12,1,2014-05-16 11:04:45.095015
http://eciresults.ap.nic.in/ConstituencywiseS122.htm?ac=2,178,S12,2,2014-05-16 11:04:45.095046
http://eciresults.ap.nic.in/ConstituencywiseS123.htm?ac=3,179,S12,3,2014-05-16 11:04:45.095078
http://eciresults.ap.nic.in/ConstituencywiseS124.htm?ac=4,180,S12,4,2014-05-16 11:04:45.095111
http://eciresults.ap.nic.in/ConstituencywiseS125.htm?ac=5,181,S12,5,2014-05-16 11:04:45.095142
http://eciresults.ap.nic.in/ConstituencywiseS126.htm?ac=6,182,S12,6,2014-05-16 11:04:45.095173
http://eciresults.ap.nic.in/ConstituencywiseS127.htm?ac=7,183,S12,7,2014-05-16 11:04:45.095206
http://eciresults.ap.nic.in/ConstituencywiseS128.htm?ac=8,197,S12,8,2014-05-16 11:04:45.095238
http://eciresults.ap.nic.in/ConstituencywiseS129.htm?ac=9,198,S12,9,2014-05-16 11:04:45.095269
http://eciresults.ap.nic.in/ConstituencywiseS1210.htm?ac=10,199,S12,10,2014-05-16 11:04:45.095302
http://eciresults.ap.nic.in/ConstituencywiseS1211.htm?ac=11,200,S12,11,2014-05-16 11:04:45.095334
http://eciresults.ap.nic.in/ConstituencywiseS1212.htm?ac=12,201,S12,12,2014-05-16 11:04:45.095365
http://eciresults.ap.nic.in/ConstituencywiseS1213.htm?ac=13,202,S12,13,2014-05-16 11:04:45.095397
http://eciresults.ap.nic.in/ConstituencywiseS1214.htm?ac=14,203,S12,14,2014-05-16 11:04:45.095429
http://eciresults.ap.nic.in/ConstituencywiseS1215.htm?ac=15,211,S12,15,2014-05-16 11:04:45.095460
http://eciresults.ap.nic.in/ConstituencywiseS1216.htm?ac=16,212,S12,16,2014-05-16 11:04:45.095491
http://eciresults.ap.nic.in/ConstituencywiseS1217.htm?ac=17,213,S12,17,2014-05-16 11:04:45.095522
http://eciresults.ap.nic.in/ConstituencywiseS1218.htm?ac=18,214,S12,18,2014-05-16 11:04:45.095553
http://eciresults.ap.nic.in/ConstituencywiseS1219.htm?ac=19,215,S12,19,2014-05-16 11:04:45.095585
http://eciresults.ap.nic.in/ConstituencywiseS1220.htm?ac=20,216,S12,20,2014-05-16 11:04:45.095802
http://eciresults.ap.nic.in/ConstituencywiseS1221.htm?ac=21,217,S12,21,2014-05-16 11:04:45.095859
